series,method,smape,mase,cover95,width,msis,interval,owa
14,seasonal_naive,5.494003029106546,0.9381710467815073,1.0,6.275307354829177,6.275307354829177,analytic,1.1212700536542894
14,seasonal_naive,5.494003029106546,0.9381710467815073,1.0,4.648435937586076,4.648435937586076,empirical,1.1212700536542894
14,theta,5.022726840635178,0.8791932064094952,1.0,24.364781149079747,24.364781149079747,analytic,1.037743796799382
14,theta,5.022726840635178,0.8791932064094952,1.0,4.546536388416851,4.546536388416851,empirical,1.037743796799382
15,naive,19.326363706893744,3.293694632621157,0.8541666666666666,18.68743740409981,23.936695213140478,analytic,4.5388165684450374
15,naive,19.326363706893744,3.293694632621157,0.9583333333333334,4.4505681778704185,7.279270627062705,empirical,4.5388165684450374
15,naive2,4.2007242980448325,0.735706910197482,1.0,24.960241906728125,24.960241906728125,analytic,1.0
15,naive2,4.2007242980448325,0.735706910197482,0.9375,4.017704581132468,6.708815784724865,empirical,1.0
15,seasonal_naive,4.3087249516244395,0.7990585374326907,0.9583333333333334,6.428672133651507,8.378371566023931,analytic,1.0559099393650926
15,seasonal_naive,4.3087249516244395,0.7990585374326907,0.8541666666666666,5.018980024318221,8.271576862949454,empirical,1.0559099393650926
15,theta,3.3066065855445888,0.5976139374733693,1.0,24.960241906728125,24.960241906728125,analytic,0.7997252342784928
15,theta,3.3066065855445888,0.5976139374733693,0.9583333333333334,4.798722071672486,5.621412831443223,empirical,0.7997252342784928
16,naive,18.186625541859964,7.7483772299329825,0.8125,35.34587202966836,68.76146760660615,analytic,9.579615229013356
16,naive,18.186625541859964,7.7483772299329825,0.75,4.624167206102606,12.493086255806867,empirical,9.579615229013356
16,naive2,1.9041803826710737,0.8064223704846814,1.0,26.45494783933006,26.45494783933006,analytic,1.0
16,naive2,1.9041803826710737,0.8064223704846814,0.875,3.980537157940042,11.02621619733896,empirical,1.0
16,seasonal_naive,1.527793160005463,0.6736968853920747,1.0,6.813643337569666,6.813643337569666,analytic,0.8188753960419644
16,seasonal_naive,1.527793160005463,0.6736968853920747,0.8958333333333334,4.633320541561952,12.533543931504326,empirical,0.8188753960419644
16,theta,2.301226224005996,0.9702652381874968,1.0,26.454947839330053,26.454947839330053,analytic,1.205842624278324
16,theta,2.301226224005996,0.9702652381874968,0.875,4.463643423283204,11.625222942195792,empirical,1.205842624278324
17,naive,18.529270549189867,4.048132371288233,0.8958333333333334,24.92743494655019,27.38221135718229,analytic,5.969137031595142
17,naive,18.529270549189867,4.048132371288233,1.0,4.883381187674565,4.883381187674565,empirical,5.969137031595142
17,naive2,2.9979539735300076,0.7030894043712602,1.0,24.714599224819768,24.714599224819768,analytic,1.0
17,naive2,2.9979539735300076,0.7030894043712602,1.0,4.779008200918248,4.779008200918248,empirical,1.0
17,seasonal_naive,3.3682457526038343,0.7682719432493953,1.0,6.36540526829336,6.36540526829336,analytic,1.1081117899466302
17,seasonal_naive,3.3682457526038343,0.7682719432493953,1.0,5.109962179182994,5.109962179182994,empirical,1.1081117899466302
17,theta,2.922064022844123,0.6874513771758247,1.0,24.714599224819768,24.714599224819768,analytic,0.9762221048383145
17,theta,2.922064022844123,0.6874513771758247,1.0,4.843383235990343,4.843383235990343,empirical,0.9762221048383145
18,naive,18.479450520778027,3.669199591498053,0.9166666666666666,21.98545618396243,23.42026521502265,analytic,7.476467763261045
18,naive,18.479450520778027,3.669199591498053,1.0,4.638609710431693,4.638609710431693,empirical,7.476467763261045
18,naive2,2.3552044534599874,0.5163002783293075,1.0,25.59415195868824,25.59415195868824,analytic,1.0
18,naive2,2.3552044534599874,0.5163002783293075,0.9791666666666666,4.555201211383473,4.580075854046437,empirical,1.0
18,seasonal_naive,1.8964119288510062,0.44136826876023916,1.0,6.591939777511124,6.591939777511124,analytic,0.8300339690571704
18,seasonal_naive,1.8964119288510062,0.44136826876023916,1.0,5.088607582817386,5.088607582817386,empirical,0.8300339690571704
18,theta,2.4001000970203137,0.52332975386536,1.0,25.59415195868824,25.59415195868824,analytic,1.0163387020616619
18,theta,2.4001000970203137,0.52332975386536,0.9583333333333334,4.766596068893075,4.865722693781681,empirical,1.0163387020616619
19,naive,20.522723454356793,3.2963789480878662,0.8958333333333334,20.137035098638325,22.436770569988273,analytic,6.079454132598295
19,naive,20.522723454356793,3.2963789480878662,1.0,4.771362774523425,4.771362774523425,empirical,6.079454132598295
19,naive2,3.193010428262473,0.5751318976921234,1.0,26.034423324889364,26.034423324889364,analytic,1.0
19,naive2,3.193010428262473,0.5751318976921234,0.9166666666666666,4.736482377683169,5.466814524588728,empirical,1.0
19,seasonal_naive,4.208815249464867,0.7190805048744588,1.0,6.705334522390537,6.705334522390537,analytic,1.284210939335786
